BNRE,32768,84,1,0
BNRE,32768,85,0.09,0
BNRE,32768,86,0.36,0
BNRE,32768,87,0.01,1
BNRE,32768,88,0.83,0
BNRE,32768,89,0.12,0
BNRE,32768,90,0.95,0
BNRE,32768,91,0.35,0
BNRE,32768,92,0.18,0
BNRE,32768,93,0.01,1
BNRE,32768,94,0.01,1
BNRE,32768,95,0.99,0
BNRE,32768,96,0.17,0
BNRE,32768,97,0.64,0
BNRE,32768,98,0.8,0
BNRE,32768,99,0.92,0
BNRE,32768,100,0.17,0
NRE,32768,1,0.84,0
NRE,32768,2,0.05,0
NRE,32768,3,0.95,0
NRE,32768,4,0.43,0
NRE,32768,5,0.93,0
NRE,32768,6,0.69,0
NRE,32768,7,0.44,0
NRE,32768,8,0.73,0
NRE,32768,9,0.23,0
NRE,32768,10,0.08,0
NRE,32768,11,0.86,0
NRE,32768,12,0.22,0
NRE,32768,13,0.46,0
NRE,32768,14,0.63,0
NRE,32768,15,0.88,0
NRE,32768,16,0.7,0
NRE,32768,17,0.85,0
NRE,32768,18,0.41,0
NRE,32768,19,0.36,0
NRE,32768,20,0.6,0
NRE,32768,21,0.54,0
NRE,32768,22,0.49,0
NRE,32768,23,0.97,0
NRE,32768,24,0.61,0
NRE,32768,25,0.09,0
NRE,32768,26,1,0
NRE,32768,27,0.84,0
NRE,32768,28,0.89,0
NRE,32768,29,0.09,0
NRE,32768,30,0.52,0
NRE,32768,31,0.99,0
NRE,32768,32,0.65,0
NRE,32768,33,0.97,0
NRE,32768,34,0.56,0
NRE,32768,35,0.17,0
NRE,32768,36,0.47,0
NRE,32768,37,0.3,0
NRE,32768,38,0.97,0
NRE,32768,39,0.79,0
NRE,32768,40,0.75,0
NRE,32768,41,0.45,0
NRE,32768,42,0.98,0
NRE,32768,43,0.97,0
NRE,32768,44,0.44,0
NRE,32768,45,0.93,0
NRE,32768,46,0.37,0
NRE,32768,47,0.99,0
NRE,32768,48,0.57,0
NRE,32768,49,0.08,0
NRE,32768,50,0.57,0
NRE,32768,51,0.92,0
NRE,32768,52,0.86,0
NRE,32768,53,0.57,0
NRE,32768,54,0.4,0
NRE,32768,55,0.64,0
NRE,32768,56,0.88,0
NRE,32768,57,0.55,0
NRE,32768,58,0.1,0
NRE,32768,59,0.34,0
NRE,32768,60,0.41,0
NRE,32768,61,0.88,0
NRE,32768,62,0.65,0
NRE,32768,63,1,0
NRE,32768,64,0.34,0
NRE,32768,65,0.1,0
NRE,32768,66,0.57,0
NRE,32768,67,0.66,0
NRE,32768,68,1,0
NRE,32768,69,0.09,0
NRE,32768,70,0.65,0
NRE,32768,71,0.79,0
NRE,32768,72,0.2,0
NRE,32768,73,0.5,0
NRE,32768,74,0.64,0
NRE,32768,75,0.32,0
NRE,32768,76,0.57,0
NRE,32768,77,0.51,0
NRE,32768,78,0.74,0
NRE,32768,79,0.58,0
NRE,32768,80,0.44,0
NRE,32768,81,0.69,0
NRE,32768,82,0.62,0
NRE,32768,83,0.13,0
NRE,32768,84,0.45,0
NRE,32768,85,0.04,1
NRE,32768,86,0.16,0
NRE,32768,87,0.36,0
NRE,32768,88,0.78,0
NRE,32768,89,0.15,0
NRE,32768,90,0.52,0
NRE,32768,91,0.16,0
NRE,32768,92,0.01,1
NRE,32768,93,0.08,0
NRE,32768,94,1,0
NRE,32768,95,0.22,0
NRE,32768,96,0.53,0
NRE,32768,97,0.33,0
NRE,32768,98,0.66,0
NRE,32768,99,0.24,0
NRE,32768,100,0.8,0
